date,city,temperature_celsius,relative_humidity_pct,heat_index_celsius
2013-01-13,Islamabad,15.01,74.51,15.01
2013-01-14,Islamabad,15.36,71.56,15.36
2013-01-15,Islamabad,15.51,70.87,15.51
2013-01-16,Islamabad,15.78,67.93,15.78
2013-01-17,Islamabad,14.9,80.13,14.9
2013-01-18,Islamabad,13.93,74.73,13.93
2013-01-19,Islamabad,13.1,74.5,13.1
2013-01-20,Islamabad,13.01,64.1,13.01
2013-01-21,Islamabad,13.04,58.16,13.04
2013-01-22,Islamabad,14.52,52.85,14.52
2013-01-23,Islamabad,14.33,58.54,14.33
2013-01-24,Islamabad,14.309999999999999,58.79,14.309999999999999
2013-01-25,Islamabad,14.2,55.75,14.2
2013-01-26,Islamabad,14.59,54.18,14.59
2013-01-27,Islamabad,15.4,53.83,15.4
2013-01-28,Islamabad,16.490000000000002,58.71,16.490000000000002
2013-01-29,Islamabad,17.34,57.42,17.34
2013-01-30,Islamabad,18.21,59.37,18.21
2013-01-31,Islamabad,17.95,62.48,17.95
2013-02-01,Islamabad,18.93,60.92,18.93
2013-02-02,Islamabad,18.71,63.43,18.71
2013-02-03,Islamabad,16.34,79.38,16.34
2013-02-04,Islamabad,16.439999999999998,91.07,16.439999999999998
2013-02-05,Islamabad,14.81,88.56,14.81
2013-02-06,Islamabad,14.67,78.25,14.67
2013-02-07,Islamabad,14.74,70.95,14.74
2013-02-08,Islamabad,14.73,60.77,14.73
2013-02-09,Islamabad,15.98,57.91,15.98
2013-02-10,Islamabad,16.72,62.85,16.72
2013-02-11,Islamabad,16.97,58.32,16.97
2013-02-12,Islamabad,17.33,62.05,17.33
2013-02-13,Islamabad,17.740000000000002,57.65,17.740000000000002
2013-02-14,Islamabad,17.61,62.62,17.61
2013-02-15,Islamabad,16.5,77.61,16.5
2013-02-16,Islamabad,16.009999999999998,77.86,16.009999999999998
2013-02-17,Islamabad,16.72,76.3,16.72
2013-02-18,Islamabad,17.630000000000003,71.66,17.630000000000003
2013-02-19,Islamabad,17.27,67.31,17.27
2013-02-20,Islamabad,18.02,60.64,18.02
2013-02-21,Islamabad,17.22,71.4,17.22
2013-02-22,Islamabad,16.84,84.3,16.84
2013-02-23,Islamabad,16.759999999999998,80.44,16.759999999999998
2013-02-24,Islamabad,18.7,72.62,18.7
2013-02-25,Islamabad,19.4,68.16,19.4
2013-02-26,Islamabad,19.560000000000002,70.36,19.560000000000002
2013-02-27,Islamabad,16.0,89.57,16.0
2013-02-28,Islamabad,16.689999999999998,68.73,16.689999999999998
2013-03-01,Islamabad,18.05,56.58,18.05
2013-03-02,Islamabad,19.67,56.8,19.67
2013-03-03,Islamabad,21.5,57.62,21.5
2013-03-04,Islamabad,21.630000000000003,64.86,21.630000000000003
2013-03-05,Islamabad,22.060000000000002,63.04,22.060000000000002
2013-03-06,Islamabad,21.84,58.85,21.84
2013-03-07,Islamabad,22.3,58.27,22.3
2013-03-08,Islamabad,23.76,63.88,23.76
2013-03-09,Islamabad,21.880000000000003,70.27,21.880000000000003
2013-03-10,Islamabad,22.46,61.7,22.46
2013-03-11,Islamabad,23.46,57.79,23.46
2013-03-12,Islamabad,23.11,58.05,23.11
2013-03-13,Islamabad,20.72,73.01,20.72
2013-03-14,Islamabad,18.7,86.96,18.7
2013-03-15,Islamabad,20.85,66.62,20.85
2013-03-16,Islamabad,21.58,60.14,21.58
2013-03-17,Islamabad,21.71,62.04,21.71
2013-03-18,Islamabad,22.55,61.96,22.55
2013-03-19,Islamabad,24.19,60.45,24.19
2013-03-20,Islamabad,23.63,62.25,23.63
2013-03-21,Islamabad,23.54,62.05,23.54
2013-03-22,Islamabad,24.55,61.5,24.55
2013-03-23,Islamabad,21.92,77.09,21.92
2013-03-24,Islamabad,19.34,85.82,19.34
2013-03-25,Islamabad,21.689999999999998,69.82,21.689999999999998
2013-03-26,Islamabad,23.36,61.95,23.36
2013-03-27,Islamabad,24.69,61.22,24.69
2013-03-28,Islamabad,23.1,70.66,23.1
2013-03-29,Islamabad,23.82,66.38,23.82
2013-03-30,Islamabad,24.3,65.04,24.3
2013-03-31,Islamabad,25.08,65.71,25.08
2013-04-01,Islamabad,24.22,70.27,24.22
2013-04-02,Islamabad,24.57,63.32,24.57
2013-04-03,Islamabad,24.13,58.38,24.13
2013-04-04,Islamabad,23.33,55.09,23.33
2013-04-05,Islamabad,23.58,53.52,23.58
2013-04-06,Islamabad,25.47,51.06,25.47
2013-04-07,Islamabad,25.31,50.19,25.31
2013-04-08,Islamabad,27.04,51.96,27.58
2013-04-09,Islamabad,27.3,57.26,28.25
2013-04-10,Islamabad,26.09,62.47,26.09
2013-04-11,Islamabad,26.93,59.46,27.96
2013-04-12,Islamabad,27.62,56.71,28.6
2013-04-13,Islamabad,28.39,52.68,29.18
2013-04-14,Islamabad,27.98,56.89,29.09
2013-04-15,Islamabad,28.82,50.74,29.51
2013-04-16,Islamabad,24.84,69.8,24.84
2013-04-17,Islamabad,26.64,56.18,26.64
2013-04-18,Islamabad,27.46,48.21,27.74
2013-04-19,Islamabad,28.62,45.5,28.72
2013-04-20,Islamabad,28.33,46.79,28.52
2013-04-21,Islamabad,26.84,53.74,27.49
2013-04-22,Islamabad,26.85,62.84,28.09
2013-04-23,Islamabad,26.94,67.2,28.53
2013-04-24,Islamabad,28.72,54.6,29.85
2013-04-25,Islamabad,29.26,50.46,30.06
2013-04-26,Islamabad,27.81,57.24,28.9
2013-04-27,Islamabad,27.68,54.84,28.51
2013-04-28,Islamabad,27.71,49.66,28.1
2013-04-29,Islamabad,29.31,42.25,29.15
2013-04-30,Islamabad,29.6,36.03,28.86
2013-05-01,Islamabad,28.04,37.4,27.53
2013-05-02,Islamabad,28.99,34.29,28.14
2013-05-03,Islamabad,30.18,31.41,29.03
2013-05-04,Islamabad,31.45,33.85,30.64
2013-05-05,Islamabad,31.5,36.2,31.01
2013-05-06,Islamabad,31.72,36.36,31.31
2013-05-07,Islamabad,32.07,33.89,31.4
2013-05-08,Islamabad,31.97,34.19,31.31
2013-05-09,Islamabad,32.85,31.12,31.97
2013-05-10,Islamabad,33.79,30.58,33.1
2013-05-11,Islamabad,32.21,40.53,32.68
2013-05-12,Islamabad,28.5,57.14,29.85
2013-05-13,Islamabad,30.17,51.37,31.53
2013-05-14,Islamabad,31.21,41.86,31.48
2013-05-15,Islamabad,32.18,32.32,31.32
2013-05-16,Islamabad,33.4,23.8,31.69
2013-05-17,Islamabad,34.769999999999996,20.99,32.9
2013-05-18,Islamabad,36.480000000000004,20.81,34.9
2013-05-19,Islamabad,38.21,22.66,37.58
2013-05-20,Islamabad,37.83,22.48,37.0
2013-05-21,Islamabad,38.14,20.32,36.92
2013-05-22,Islamabad,38.260000000000005,17.74,36.51
2013-05-23,Islamabad,38.67,17.61,36.99
2013-05-24,Islamabad,39.97,17.83,38.7
2013-05-25,Islamabad,38.11,27.96,38.96
2013-05-26,Islamabad,32.6,49.91,35.47
2013-05-27,Islamabad,33.18,40.96,34.28
2013-05-28,Islamabad,32.41,37.65,32.44
2013-05-29,Islamabad,32.739999999999995,27.46,31.36
2013-05-30,Islamabad,34.28,27.32,33.2
2013-05-31,Islamabad,36.2,23.43,35.01
2013-06-01,Islamabad,37.03,27.4,37.08
2013-06-02,Islamabad,37.120000000000005,33.67,39.11
2013-06-03,Islamabad,36.69,38.84,40.12
2013-06-04,Islamabad,37.71,33.0,39.97
2013-06-05,Islamabad,38.66,27.28,39.65
2013-06-06,Islamabad,38.83,22.39,38.4
2013-06-07,Islamabad,38.29,27.83,39.22
2013-06-08,Islamabad,39.08,27.15,40.32
2013-06-09,Islamabad,40.3,30.84,44.12
2013-06-10,Islamabad,40.52,36.91,47.78
2013-06-11,Islamabad,39.09,45.45,49.04
2013-06-12,Islamabad,34.56,62.66,45.0
2013-06-13,Islamabad,34.730000000000004,60.42,44.45
2013-06-14,Islamabad,31.9,69.25,39.85
2013-06-15,Islamabad,29.06,78.52,34.58
2013-06-16,Islamabad,31.36,58.06,35.11
2013-06-17,Islamabad,31.44,53.8,34.22
2013-06-18,Islamabad,32.41,48.09,34.65
2013-06-19,Islamabad,34.16,46.9,37.71
2013-06-20,Islamabad,36.25,44.21,41.26
2013-06-21,Islamabad,38.31,41.44,44.83
2013-06-22,Islamabad,40.13,40.75,49.05
2013-06-23,Islamabad,40.62,41.66,50.93
2013-06-24,Islamabad,40.11,45.37,51.91
2013-06-25,Islamabad,37.7,56.23,51.43
2013-06-26,Islamabad,35.379999999999995,66.3,49.59
2013-06-27,Islamabad,33.46,71.99,45.9
2013-06-28,Islamabad,34.71,66.71,47.51
2013-06-29,Islamabad,35.44,62.79,47.85
2013-06-30,Islamabad,35.64,58.08,46.01
2013-07-01,Islamabad,35.84,51.17,43.25
2013-07-02,Islamabad,36.55,42.02,41.05
2013-07-03,Islamabad,37.55,37.04,41.18
2013-07-04,Islamabad,38.57,44.87,47.29
2013-07-05,Islamabad,37.489999999999995,59.52,52.83
2013-07-06,Islamabad,34.82,71.43,50.49
2013-07-07,Islamabad,33.64,77.55,49.38
2013-07-08,Islamabad,33.85,76.89,49.84
2013-07-09,Islamabad,30.96,87.4,43.48
2013-07-10,Islamabad,30.89,81.61,41.07
2013-07-11,Islamabad,33.980000000000004,63.19,43.5
2013-07-12,Islamabad,35.47,60.58,46.78
2013-07-13,Islamabad,35.85,63.44,49.58
2013-07-14,Islamabad,36.04,63.77,50.43
2013-07-15,Islamabad,35.519999999999996,67.51,50.79
2013-07-16,Islamabad,34.78,72.07,50.71
2013-07-17,Islamabad,33.94,79.15,51.46
2013-07-18,Islamabad,35.1,74.11,53.18
2013-07-19,Islamabad,34.81,73.96,51.94
2013-07-20,Islamabad,31.62,82.88,44.18
2013-07-21,Islamabad,33.7,71.57,46.52
2013-07-22,Islamabad,34.8,70.41,49.84
2013-07-23,Islamabad,32.86,81.32,48.26
2013-07-24,Islamabad,32.45,79.77,45.93
2013-07-25,Islamabad,33.5,71.44,45.77
2013-07-26,Islamabad,33.96,72.99,48.17
2013-07-27,Islamabad,35.2,69.11,50.56
2013-07-28,Islamabad,36.3,66.29,52.91
2013-07-29,Islamabad,35.989999999999995,71.37,55.01
2013-07-30,Islamabad,32.91,86.06,50.93
2013-07-31,Islamabad,34.69,75.39,52.31
2013-08-01,Islamabad,32.55,86.21,49.45
2013-08-02,Islamabad,31.02,88.85,44.29
2013-08-03,Islamabad,32.14,80.86,45.26
2013-08-04,Islamabad,33.989999999999995,76.68,50.27
2013-08-05,Islamabad,33.78,80.51,51.58
2013-08-06,Islamabad,32.019999999999996,86.0,47.13
2013-08-07,Islamabad,31.89,82.56,45.06
2013-08-08,Islamabad,33.260000000000005,80.25,49.3
2013-08-09,Islamabad,33.269999999999996,81.94,50.24
2013-08-10,Islamabad,31.54,87.77,45.96
2013-08-11,Islamabad,32.1,84.45,46.73
2013-08-12,Islamabad,32.31,84.7,47.7
2013-08-13,Islamabad,29.83,92.14,40.86
2013-08-14,Islamabad,29.24,93.37,39.06
2013-08-15,Islamabad,30.74,85.59,41.97
2013-08-16,Islamabad,30.29,88.39,41.3
2013-08-17,Islamabad,30.85,85.46,42.33
2013-08-18,Islamabad,31.79,83.17,44.95
2013-08-19,Islamabad,31.62,83.85,44.59
2013-08-20,Islamabad,32.22,75.16,43.1
2013-08-21,Islamabad,32.489999999999995,76.65,44.67
2013-08-22,Islamabad,32.84,72.85,44.19
2013-08-23,Islamabad,33.22,74.53,46.28
2013-08-24,Islamabad,33.519999999999996,78.57,49.45
2013-08-25,Islamabad,33.760000000000005,76.9,49.49
2013-08-26,Islamabad,34.06,73.78,48.96
2013-08-27,Islamabad,33.989999999999995,74.53,49.1
2013-08-28,Islamabad,31.77,82.27,44.49
2013-08-29,Islamabad,32.0,81.46,45.0
2013-08-30,Islamabad,32.57,78.31,45.7
2013-08-31,Islamabad,32.18,79.22,44.69
2013-09-01,Islamabad,32.21,75.07,43.03
2013-09-02,Islamabad,32.67,71.19,42.92
2013-09-03,Islamabad,32.32,72.31,42.27
2013-09-04,Islamabad,32.54,68.13,41.29
2013-09-05,Islamabad,32.3,69.46,41.09
2013-09-06,Islamabad,31.99,74.2,41.96
2013-09-07,Islamabad,32.18,75.37,43.06
2013-09-08,Islamabad,30.98,81.09,41.2
2013-09-09,Islamabad,30.23,84.07,39.64
2013-09-10,Islamabad,30.71,80.14,39.96
2013-09-11,Islamabad,31.56,78.06,42.04
2013-09-12,Islamabad,30.92,81.3,41.07
2013-09-13,Islamabad,30.84,75.56,38.87
2013-09-14,Islamabad,30.89,74.13,38.57
2013-09-15,Islamabad,30.32,72.15,36.4
2013-09-16,Islamabad,29.5,66.16,33.06
2013-09-17,Islamabad,30.04,58.8,32.67
2013-09-18,Islamabad,30.59,60.81,34.18
2013-09-19,Islamabad,31.15,61.95,35.68
2013-09-20,Islamabad,31.91,60.35,36.97
2013-09-21,Islamabad,32.14,65.86,39.33
2013-09-22,Islamabad,32.45,64.47,39.68
2013-09-23,Islamabad,32.71,63.3,39.95
2013-09-24,Islamabad,32.59,61.1,38.86
2013-09-25,Islamabad,32.79,58.59,38.5
2013-09-26,Islamabad,32.989999999999995,65.32,41.5
2013-09-27,Islamabad,32.769999999999996,69.41,42.5
2013-09-28,Islamabad,31.41,72.43,39.53
2013-09-29,Islamabad,31.26,71.74,38.87
2013-09-30,Islamabad,31.06,67.56,37.03
2013-10-01,Islamabad,30.8,69.67,36.97
2013-10-02,Islamabad,31.4,64.81,37.07
2013-10-03,Islamabad,31.4,66.18,37.49
2013-10-04,Islamabad,31.13,72.28,38.67
2013-10-05,Islamabad,32.07,69.21,40.33
2013-10-06,Islamabad,32.269999999999996,69.26,40.93
2013-10-07,Islamabad,32.69,69.93,42.47
2013-10-08,Islamabad,32.97,67.32,42.25
2013-10-09,Islamabad,32.54,66.1,40.52
2013-10-10,Islamabad,31.73,65.29,38.06
2013-10-11,Islamabad,31.59,62.02,36.71
2013-10-12,Islamabad,29.11,73.04,33.57
2013-10-13,Islamabad,28.77,58.47,30.43
2013-10-14,Islamabad,28.99,53.03,30.03
2013-10-15,Islamabad,29.24,49.72,29.94
2013-10-16,Islamabad,29.11,49.28,29.71
2013-10-17,Islamabad,27.36,59.94,28.54
2013-10-18,Islamabad,27.47,45.56,27.57
2013-10-19,Islamabad,27.41,46.45,27.57
2013-10-20,Islamabad,27.0,44.8,27.12
2013-10-21,Islamabad,26.76,45.4,26.95
2013-10-22,Islamabad,26.78,53.35,27.4
2013-10-23,Islamabad,27.33,54.46,28.06
2013-10-24,Islamabad,27.19,51.08,27.67
2013-10-25,Islamabad,26.57,50.33,26.57
2013-10-26,Islamabad,26.49,49.9,26.49
2013-10-27,Islamabad,25.33,50.62,25.33
2013-10-28,Islamabad,24.58,44.61,24.58
2013-10-29,Islamabad,25.61,42.52,25.61
2013-10-30,Islamabad,23.06,62.08,23.06
2013-10-31,Islamabad,22.51,63.35,22.51
2013-11-01,Islamabad,22.45,54.15,22.45
2013-11-02,Islamabad,21.990000000000002,47.53,21.990000000000002
2013-11-03,Islamabad,21.95,45.71,21.95
2013-11-04,Islamabad,22.07,48.05,22.07
2013-11-05,Islamabad,22.0,57.83,22.0
2013-11-06,Islamabad,21.43,70.44,21.43
2013-11-07,Islamabad,19.0,85.95,19.0
2013-11-08,Islamabad,19.189999999999998,74.51,19.189999999999998
2013-11-09,Islamabad,19.79,65.77,19.79
2013-11-10,Islamabad,19.759999999999998,58.67,19.759999999999998
2013-11-11,Islamabad,19.619999999999997,51.33,19.619999999999997
2013-11-12,Islamabad,20.27,51.18,20.27
2013-11-13,Islamabad,19.869999999999997,52.73,19.869999999999997
2013-11-14,Islamabad,19.07,50.73,19.07
2013-11-15,Islamabad,19.03,50.38,19.03
2013-11-16,Islamabad,19.490000000000002,50.86,19.490000000000002
2013-11-17,Islamabad,19.8,53.84,19.8
2013-11-18,Islamabad,20.47,50.36,20.47
2013-11-19,Islamabad,20.259999999999998,54.12,20.259999999999998
2013-11-20,Islamabad,20.3,59.78,20.3
2013-11-21,Islamabad,20.64,55.95,20.64
2013-11-22,Islamabad,21.08,54.85,21.08
2013-11-23,Islamabad,21.009999999999998,54.19,21.009999999999998
2013-11-24,Islamabad,21.15,57.34,21.15
2013-11-25,Islamabad,20.98,60.7,20.98
2013-11-26,Islamabad,20.61,59.89,20.61
2013-11-27,Islamabad,20.39,57.8,20.39
2013-11-28,Islamabad,20.240000000000002,54.39,20.240000000000002
2013-11-29,Islamabad,20.0,53.22,20.0
2013-11-30,Islamabad,19.869999999999997,54.89,19.869999999999997
2013-12-01,Islamabad,20.59,59.12,20.59
2013-12-02,Islamabad,20.05,66.94,20.05
2013-12-03,Islamabad,19.25,66.65,19.25
2013-12-04,Islamabad,19.240000000000002,56.95,19.240000000000002
2013-12-05,Islamabad,20.52,49.23,20.52
2013-12-06,Islamabad,20.71,52.02,20.71
2013-12-07,Islamabad,20.02,60.85,20.02
2013-12-08,Islamabad,19.54,63.12,19.54
2013-12-09,Islamabad,19.02,62.53,19.02
2013-12-10,Islamabad,18.78,59.41,18.78
2013-12-11,Islamabad,16.97,61.2,16.97
2013-12-12,Islamabad,17.380000000000003,55.68,17.380000000000003
2013-12-13,Islamabad,18.65,43.83,18.65
2013-12-14,Islamabad,20.36,43.52,20.36
2013-12-15,Islamabad,18.77,63.48,18.77
2013-12-16,Islamabad,18.54,66.37,18.54
2013-12-17,Islamabad,18.17,70.4,18.17
2013-12-18,Islamabad,17.32,75.96,17.32
2013-12-19,Islamabad,15.02,72.73,15.02
2013-12-20,Islamabad,15.28,68.15,15.28
2013-12-21,Islamabad,15.2,73.23,15.2
2013-12-22,Islamabad,13.92,74.39,13.92
2013-12-23,Islamabad,13.85,61.91,13.85
2013-12-24,Islamabad,13.82,61.41,13.82
2013-12-25,Islamabad,13.59,54.02,13.59
2013-12-26,Islamabad,14.120000000000001,57.1,14.120000000000001
2013-12-27,Islamabad,14.34,59.88,14.34
2013-12-28,Islamabad,13.59,58.22,13.59
2013-12-29,Islamabad,12.8,61.05,12.8
2013-12-30,Islamabad,12.59,62.51,12.59
2013-12-31,Islamabad,11.74,79.04,11.74
2014-01-01,Islamabad,12.3,61.21,12.3
2014-01-02,Islamabad,13.620000000000001,46.43,13.620000000000001
2014-01-03,Islamabad,14.29,52.2,14.29
2014-01-04,Islamabad,14.5,62.12,14.5
2014-01-05,Islamabad,14.14,60.82,14.14
2014-01-06,Islamabad,13.85,50.46,13.85
2014-01-07,Islamabad,14.11,49.78,14.11
2014-01-08,Islamabad,12.7,71.94,12.7
2014-01-09,Islamabad,13.030000000000001,72.22,13.030000000000001
2014-01-10,Islamabad,13.41,67.7,13.41
2014-01-11,Islamabad,13.23,55.21,13.23
2014-01-12,Islamabad,14.6,51.05,14.6
2014-01-13,Islamabad,15.72,56.1,15.72
2014-01-14,Islamabad,16.18,58.54,16.18
2014-01-15,Islamabad,16.08,54.88,16.08
2014-01-16,Islamabad,15.82,61.09,15.82
2014-01-17,Islamabad,15.93,65.66,15.93
2014-01-18,Islamabad,15.61,62.98,15.61
2014-01-19,Islamabad,15.22,71.88,15.22
2014-01-20,Islamabad,16.35,59.39,16.35
2014-01-21,Islamabad,17.65,68.07,17.65
2014-01-22,Islamabad,16.509999999999998,77.57,16.509999999999998
2014-01-23,Islamabad,16.630000000000003,74.63,16.630000000000003
2014-01-24,Islamabad,16.77,60.23,16.77
2014-01-25,Islamabad,17.52,56.13,17.52
2014-01-26,Islamabad,17.4,50.48,17.4
2014-01-27,Islamabad,17.73,45.91,17.73
2014-01-28,Islamabad,17.740000000000002,44.62,17.740000000000002
2014-01-29,Islamabad,18.439999999999998,47.23,18.439999999999998
2014-01-30,Islamabad,18.240000000000002,57.44,18.240000000000002
2014-01-31,Islamabad,18.759999999999998,47.31,18.759999999999998
2014-02-01,Islamabad,19.34,58.43,19.34
2014-02-02,Islamabad,19.09,72.73,19.09
2014-02-03,Islamabad,16.17,90.1,16.17
2014-02-04,Islamabad,16.89,76.91,16.89
2014-02-05,Islamabad,15.69,80.88,15.69
2014-02-06,Islamabad,14.18,82.72,14.18
2014-02-07,Islamabad,14.77,76.89,14.77
2014-02-08,Islamabad,14.82,66.22,14.82
2014-02-09,Islamabad,14.39,58.99,14.39
2014-02-10,Islamabad,14.05,68.96,14.05
2014-02-11,Islamabad,14.23,64.54,14.23
2014-02-12,Islamabad,14.29,51.97,14.29
2014-02-13,Islamabad,15.44,53.9,15.44
2014-02-14,Islamabad,14.82,78.09,14.82
2014-02-15,Islamabad,14.48,70.47,14.48
2014-02-16,Islamabad,14.55,67.46,14.55
2014-02-17,Islamabad,15.32,58.66,15.32
2014-02-18,Islamabad,17.79,56.84,17.79
2014-02-19,Islamabad,17.95,63.71,17.95
2014-02-20,Islamabad,17.439999999999998,59.39,17.439999999999998
2014-02-21,Islamabad,15.49,75.26,15.49
2014-02-22,Islamabad,15.95,77.0,15.95
2014-02-23,Islamabad,17.93,62.97,17.93
2014-02-24,Islamabad,18.64,57.3,18.64
2014-02-25,Islamabad,19.14,54.62,19.14
2014-02-26,Islamabad,17.64,71.67,17.64
2014-02-27,Islamabad,16.6,76.74,16.6
2014-02-28,Islamabad,16.64,70.92,16.64
2014-03-01,Islamabad,16.39,77.03,16.39
2014-03-02,Islamabad,17.4,71.1,17.4
2014-03-03,Islamabad,16.27,78.66,16.27
2014-03-04,Islamabad,17.43,71.64,17.43
2014-03-05,Islamabad,17.41,66.8,17.41
2014-03-06,Islamabad,18.18,60.48,18.18
2014-03-07,Islamabad,18.9,54.51,18.9
2014-03-08,Islamabad,20.52,52.53,20.52
2014-03-09,Islamabad,19.130000000000003,76.03,19.130000000000003
2014-03-10,Islamabad,18.65,84.15,18.65
2014-03-11,Islamabad,15.08,84.93,15.08
2014-03-12,Islamabad,18.130000000000003,69.39,18.130000000000003
2014-03-13,Islamabad,19.77,62.08,19.77
2014-03-14,Islamabad,21.72,56.58,21.72
2014-03-15,Islamabad,21.64,65.93,21.64
2014-03-16,Islamabad,24.52,64.24,24.52
2014-03-17,Islamabad,22.9,72.17,22.9
2014-03-18,Islamabad,19.52,81.87,19.52
2014-03-19,Islamabad,21.009999999999998,67.38,21.009999999999998
2014-03-20,Islamabad,22.52,63.14,22.52
2014-03-21,Islamabad,20.689999999999998,63.62,20.689999999999998
2014-03-22,Islamabad,22.16,62.0,22.16
2014-03-23,Islamabad,21.35,72.22,21.35
2014-03-24,Islamabad,19.009999999999998,85.14,19.009999999999998
2014-03-25,Islamabad,20.41,76.96,20.41
2014-03-26,Islamabad,22.04,60.34,22.04
2014-03-27,Islamabad,23.57,56.84,23.57
2014-03-28,Islamabad,19.05,82.87,19.05
2014-03-29,Islamabad,21.119999999999997,71.63,21.119999999999997
2014-03-30,Islamabad,22.5,63.15,22.5
2014-03-31,Islamabad,22.99,59.54,22.99
2014-04-01,Islamabad,24.14,51.36,24.14
2014-04-02,Islamabad,20.6,76.91,20.6
2014-04-03,Islamabad,23.45,65.24,23.45
2014-04-04,Islamabad,24.02,69.58,24.02
2014-04-05,Islamabad,24.17,70.62,24.17
2014-04-06,Islamabad,23.4,74.52,23.4
2014-04-07,Islamabad,22.67,73.38,22.67
2014-04-08,Islamabad,23.26,59.5,23.26
2014-04-09,Islamabad,23.66,54.79,23.66
2014-04-10,Islamabad,24.48,53.91,24.48
2014-04-11,Islamabad,25.44,54.53,25.44
2014-04-12,Islamabad,25.78,52.04,25.78
2014-04-13,Islamabad,23.99,60.66,23.99
2014-04-14,Islamabad,24.88,56.3,24.88
2014-04-15,Islamabad,25.56,51.94,25.56
2014-04-16,Islamabad,25.47,54.06,25.47
2014-04-17,Islamabad,25.08,62.49,25.08
2014-04-18,Islamabad,21.8,79.92,21.8
2014-04-19,Islamabad,21.55,75.78,21.55
2014-04-20,Islamabad,24.36,57.77,24.36
2014-04-21,Islamabad,25.1,57.32,25.1
2014-04-22,Islamabad,26.65,55.92,26.65
2014-04-23,Islamabad,27.2,55.64,28.0
2014-04-24,Islamabad,29.11,50.16,29.82
2014-04-25,Islamabad,28.09,60.49,29.64
2014-04-26,Islamabad,27.33,60.92,28.59
2014-04-27,Islamabad,28.85,50.99,29.58
2014-04-28,Islamabad,29.65,46.96,30.12
2014-04-29,Islamabad,30.77,45.7,31.48
2014-04-30,Islamabad,31.74,46.7,33.17
2014-05-01,Islamabad,32.25,45.07,33.67
2014-05-02,Islamabad,32.28,47.24,34.21
2014-05-03,Islamabad,32.28,47.53,34.28
2014-05-04,Islamabad,31.13,55.0,33.91
2014-05-05,Islamabad,29.65,70.48,34.31
2014-05-06,Islamabad,30.21,63.68,34.04
2014-05-07,Islamabad,30.63,61.06,34.32
2014-05-08,Islamabad,30.16,59.13,32.96
2014-05-09,Islamabad,30.31,51.38,31.75
2014-05-10,Islamabad,30.54,49.04,31.7
2014-05-11,Islamabad,28.68,54.78,29.81
2014-05-12,Islamabad,24.96,78.25,24.96
2014-05-13,Islamabad,24.6,76.26,24.6
2014-05-14,Islamabad,26.06,57.42,26.06
2014-05-15,Islamabad,27.65,52.67,28.28
2014-05-16,Islamabad,30.03,49.34,30.99
2014-05-17,Islamabad,28.98,60.51,31.08
2014-05-18,Islamabad,29.0,63.81,31.64
2014-05-19,Islamabad,29.52,60.44,32.02
2014-05-20,Islamabad,29.81,59.23,32.33
2014-05-21,Islamabad,30.16,50.35,31.35
2014-05-22,Islamabad,30.77,50.7,32.37
2014-05-23,Islamabad,31.54,41.6,31.9
2014-05-24,Islamabad,31.55,36.87,31.17
2014-05-25,Islamabad,32.03,35.12,31.52
2014-05-26,Islamabad,32.43,35.61,32.13
2014-05-27,Islamabad,32.870000000000005,36.47,32.88
2014-05-28,Islamabad,34.019999999999996,33.27,33.93
2014-05-29,Islamabad,35.43,34.31,36.36
2014-05-30,Islamabad,34.42,37.6,35.53
2014-05-31,Islamabad,32.59,44.68,34.15
2014-06-01,Islamabad,31.35,48.57,32.91
2014-06-02,Islamabad,33.96,36.64,34.55
2014-06-03,Islamabad,34.66,33.76,34.99
2014-06-04,Islamabad,35.980000000000004,30.45,36.24
2014-06-05,Islamabad,36.4,29.42,36.63
2014-06-06,Islamabad,36.83,28.6,37.09
2014-06-07,Islamabad,37.08,25.54,36.68
2014-06-08,Islamabad,37.260000000000005,23.68,36.49
2014-06-09,Islamabad,37.370000000000005,22.13,36.3
2014-06-10,Islamabad,37.56,20.88,36.28
2014-06-11,Islamabad,37.769999999999996,19.62,36.29
2014-06-12,Islamabad,37.2,21.09,35.85
2014-06-13,Islamabad,37.96,20.93,36.82
2014-06-14,Islamabad,38.91,26.87,39.93
2014-06-15,Islamabad,40.0,33.83,44.94
2014-06-16,Islamabad,39.52,44.23,49.5
2014-06-17,Islamabad,39.09,44.24,48.33
2014-06-18,Islamabad,37.2,50.58,46.63
2014-06-19,Islamabad,37.260000000000005,44.54,43.78
2014-06-20,Islamabad,38.06,38.33,42.81
2014-06-21,Islamabad,38.05,32.22,40.32
2014-06-22,Islamabad,37.04,33.4,38.88
2014-06-23,Islamabad,36.519999999999996,37.74,39.38
2014-06-24,Islamabad,37.25,39.78,41.66
2014-06-25,Islamabad,35.81,48.52,42.02
2014-06-26,Islamabad,36.58,47.82,43.61
2014-06-27,Islamabad,38.480000000000004,41.47,45.26
2014-06-28,Islamabad,39.55,41.39,47.91
2014-06-29,Islamabad,36.86,58.32,49.95
2014-06-30,Islamabad,35.730000000000004,63.85,49.41
2014-07-01,Islamabad,32.239999999999995,78.14,44.43
2014-07-02,Islamabad,32.18,79.07,44.62
2014-07-03,Islamabad,32.06,75.86,42.85
2014-07-04,Islamabad,33.85,64.02,43.48
2014-07-05,Islamabad,34.760000000000005,61.53,45.07
2014-07-06,Islamabad,35.019999999999996,58.3,44.3
